ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMTPO22N000001005,장소,문화시설,21688284,정영상체험관,,,92005,비디오/DVD감상실,3017011300108500000,대전광역시,서구,월평동,,850,3017011300,3017058600,301703166045,월평중로,14,127.3641017,36.35587879,다바878176,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001006,장소,문화시설,21688285,퀸비디오,,,92005,비디오/DVD감상실,3020011700102780002,대전광역시,유성구,장대동,,278-2,3020011700,3020054000,302004301354,유성대로736번길,19,127.3349019,36.35871062,다바851179,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001007,장소,문화시설,21688286,조이DVD,,,92005,비디오/DVD감상실,2629010600100550018,부산광역시,남구,대연동,,55-18,2629010600,2629053000,262904193211,용소로7번길,9,129.1008025,35.13706414,마라458836,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001008,장소,문화시설,21688287,린DVD영화관,,,92005,비디오/DVD감상실,2817710200101950013,인천광역시,미추홀구,용현동,,195-13,2817710200,2817754000,281774253620,인하로67번길,24-31,126.6572721,37.45239556,다사254395,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001009,장소,문화시설,21688395,콜롯세움DVD방,,,92005,비디오/DVD감상실,4611015800109830002,전라남도,목포시,상동,,983-2,4611015800,4611075800,461103281049,신흥로,12,126.4225394,34.80146471,다라014457,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001010,장소,문화시설,21688396,팝스DVD,,,92005,비디오/DVD감상실,4613012800100850029,전라남도,여수시,학동,,85-29,4613012800,4613078000,461303282041,선소로,67,127.6672374,34.75876304,라라153404,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001011,장소,문화시설,21688397,X무비DVD방,,,92005,비디오/DVD감상실,4513014400108260008,전라북도,군산시,나운동,,826-8,4513014400,4513070100,451304605078,하신1길,24-1,126.6994876,35.96812809,다마278748,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001012,장소,문화시설,21688398,팝스DVDDVD,,,92005,비디오/DVD감상실,4511310500113140180,전라북도,전주시 덕진구,덕진동1가,,1314-180,4511310500,4511357000,451134601133,명륜3길,18-1,127.1282819,35.84267821,다마664607,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001013,장소,문화시설,21691943,벤허비디오방,,,92005,비디오/DVD감상실,1153010200104960017,서울특별시,구로구,구로동,,496-17,1153010200,1153053000,115303005070,구로동로,229-1,126.8822929,37.49903766,다사454445,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001014,장소,문화시설,21694923,정중앙시네마,,,100202,일반극장/영화관,4280025021103530001,강원도,양구군,양구읍,하리,353-1,4280025023,4280025000,428004496061,비봉로73번길,52-1,127.9838241,38.10940508,라아424122,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001015,장소,문화시설,21696865,메가박스,안성스타필드점,,100212,메가박스,4155025031103540000,경기도,안성시,공도읍,진사리,354,4155025031,4155025000,415502012006,서동대로,3930-39,127.1472496,36.9946334,다바686885,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001016,장소,문화시설,21701405,시네마DVD영화관,,,92005,비디오/DVD감상실,4313010300101500000,충청북도,충주시,성서동,,150,4313010300,4313051500,431304514804,성서7길,29-1,127.9313142,36.97206784,라바383860,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001017,장소,문화시설,21702842,CGV,창원상남점,,100208,CGV,4812312700100770004,경상남도,창원시 성산구,상남동,,77-4,4812312700,4812352000,481234784232,중앙대로100번길,13,128.6814557,35.22266057,마라075925,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001018,장소,문화시설,21706125,CGV,고성,,100208,CGV,4882025022100770001,경상남도,고성군,고성읍,서외리,77-1,4882025022,4882025000,488203342023,송학로,58,128.3159411,34.97707719,라라744649,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001019,장소,문화시설,21715731,영화산책협동조합,,,100202,일반극장/영화관,4577025021104630001,전라북도,순창군,순창읍,순화리,463-1,4577025021,4577025000,457704634348,옥천동길,39-5,127.1360979,35.37625931,다마669090,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001020,장소,문화시설,21715960,알프스하동영화관,,,100202,일반극장/영화관,4885025021102370013,경상남도,하동군,하동읍,읍내리,237-13,4885025021,4885025000,488504832292,시장1길,17,127.7493194,35.06927897,라라227749,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001021,장소,문화시설,21716347,글로벌해드림,,,100202,일반극장/영화관,1154510100103450013,서울특별시,금천구,가산동,,345-13,1154510100,1154551000,115453117001,가산디지털1로,83,126.8842986,37.47322079,다사455417,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001022,장소,문화시설,21719173,스페이스독,,,100202,일반극장/영화관,1141011700101940025,서울특별시,서대문구,연희동,,194-25,1141011700,1141061500,114104136305,연희로8길,18,126.9309361,37.56516746,다사497519,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001023,장소,문화시설,21729583,초이락컨텐츠컴퍼니,,,100202,일반극장/영화관,1153011000100110003,서울특별시,구로구,온수동,,11-3,1153011000,1153079000,115304148363,부일로5길,6,126.8232654,37.49288026,다사401439,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001024,장소,문화시설,21732282,벤허DVD비디오방,,,92005,비디오/DVD감상실,2917010700101610009,광주광역시,북구,용봉동,,161-9,2917010700,2917059000,291704286584,우치로90번길,8-5,126.9131887,35.17522269,다라465868,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001025,장소,문화시설,21732543,토토로비디오방,,,92005,비디오/DVD감상실,2917010700101560003,광주광역시,북구,용봉동,,156-3,2917010700,2917059000,291704286213,면앙로6번길,79,126.9136862,35.17676422,다라466869,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001026,장소,문화시설,21733116,스필버그비디오감상실,,,92005,비디오/DVD감상실,2917010700101610013,광주광역시,북구,용봉동,,161-13,2917010700,2917059000,291704286584,우치로90번길,22,126.9139077,35.17546846,다라466868,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001027,장소,문화시설,21751150,메가박스,남양주현대아울렛스페이스원,,100212,메가박스,4136011200161410000,경기도,남양주시,다산동,,6141,4136011200,4136054500,413603351591,다산순환로,50,127.1524291,37.61625803,다사693574,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001028,장소,문화시설,21787112,티투엔미디어,,,100202,일반극장/영화관,1168010100106820020,서울특별시,강남구,역삼동,,682-20,1168010100,1168064000,116803122006,선릉로,577,127.043661,37.50992406,다사596457,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001029,장소,문화시설,21797958,타이티DVD영화관,,,92005,비디오/DVD감상실,4613010800103940000,전라남도,여수시,교동,,394,4613010800,4613057000,461304646915,통제영2길,9,127.7327292,34.74096818,라라213385,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001030,장소,문화시설,21801376,CGV,논산점,,100208,CGV,4423010900104520000,충청남도,논산시,내동,,452,4423010900,4423052000,442303255045,시민로,181,127.0978235,36.1829286,다마638984,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001031,장소,문화시설,21801377,CGV,진주혁신점,,100208,CGV,4817013700102250001,경상남도,진주시,충무공동,,225-1,4817013700,4817075000,481703350070,에나로127번길,30,128.1438456,35.18061816,라라586874,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001032,장소,문화시설,21821021,하늘채시네마,,,100202,일반극장/영화관,1129013800103190000,서울특별시,성북구,장위동,,319,1129013800,1129078000,112903107002,돌곶이로,220,127.0464376,37.61893639,다사599578,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001033,장소,문화시설,21821181,남해군작은영화관,,,100202,일반극장/영화관,4884025024107600000,경상남도,남해군,남해읍,차산리,760,4884025024,4884025000,488403343022,선소로,12,127.8997647,34.84488094,라라365500,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001034,장소,문화시설,21821942,함평엑스포자동차극장,,,100207,자동차전용극장,4686025023108280056,전라남도,함평군,함평읍,내교리,828-56,4686025023,4686025000,468603017044,함장로,1160,126.5225969,35.0581375,다라108741,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001035,장소,문화시설,21822053,영동군작은영화관,,,100202,일반극장/영화관,4374025021106790004,충청북도,영동군,영동읍,계산리,679-4,4374025021,4374025000,437404529033,계산로2길,24,127.7773254,36.17300393,라마249973,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001036,장소,문화시설,21823755,맥스DVD영화관,,,92005,비디오/DVD감상실,4415012000106500001,충청남도,공주시,신관동,,650-1,4415012000,4415057000,441503251015,번영1로,67,127.1351312,36.47356901,다바673307,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001037,장소,문화시설,21830975,블루DVD,,,92005,비디오/DVD감상실,4713010800106830005,경상북도,경주시,성건동,,683-5,4713010800,4713055000,471304715181,금성로407번길,2,129.2065907,35.85409411,마마541632,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001038,장소,문화시설,21831920,시네마V,,,100202,일반극장/영화관,4272037023112900002,강원도,홍천군,서면,팔봉리,1290-2,4272037023,4272037000,427204475627,한치골길,262,127.6873252,37.6523306,라사165614,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001039,장소,문화시설,21831921,해피조이,,,100202,일반극장/영화관,4165034029103890000,경기도,포천시,신북면,삼정리,389,4165034029,4165034000,416504439696,청신로947번길,51,127.1332618,37.96726122,다사677964,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001040,장소,문화시설,21856362,밀크북바이모노플렉스,,,100202,일반극장/영화관,4148011500105320003,경기도,파주시,문발동,,532-3,4148011500,4148054000,414804418895,회동길,121,126.6875815,37.70751394,다사283678,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001041,장소,문화시설,21857828,롯데시네마,당진점,,100209,롯데시네마,4427010600110410000,충청남도,당진시,수청동,,1041,4427010600,4427051000,442703265144,시청2로,49-19,126.6466784,36.88711674,다바239768,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001042,장소,문화시설,21865022,시네마비와이,,,100202,일반극장/영화관,4427010600110180000,충청남도,당진시,수청동,,1018,4427010600,4427051000,442703265144,시청2로,20,126.6440179,36.88918694,다바237771,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001043,장소,문화시설,21866434,TAKE5,주안점,,92005,비디오/DVD감상실,2817710500101450009,인천광역시,미추홀구,주안동,,145-9,2817710500,2817762000,281774253280,미추홀대로734번길,26,126.681924,37.46287246,다사276407,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001044,장소,문화시설,21867094,신정자동차극장,,,100207,자동차전용극장,4420010300103790000,충청남도,아산시,방축동,,379,4420010300,4420060000,442004559459,신정호길,46,126.9785243,36.7766298,다바534644,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001045,장소,문화시설,21867723,포스시네마순창지사,,,100202,일반극장/영화관,4577025022104710000,전라북도,순창군,순창읍,남계리,471,4577025022,4577025000,457703278016,남계로,83,127.1450235,35.3740963,다마677087,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001046,장소,문화시설,21869595,춘천좋은DVD영화관,,,92005,비디오/DVD감상실,4211012400106520000,강원도,춘천시,석사동,,652,4211012400,4211065000,421103218049,후석로,47,127.741909,37.8588489,라사212843,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001047,장소,문화시설,21872420,천재의공간영화산책,,,100202,일반극장/영화관,4577025022104710000,전라북도,순창군,순창읍,남계리,471,4577025022,4577025000,457703278016,남계로,83,127.1450235,35.3740963,다마677087,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001048,장소,문화시설,21873321,댕스코,,,100202,일반극장/영화관,4580025022104550051,전라북도,부안군,부안읍,서외리,455-51,4580025022,4580025000,458004640451,예술회관길,11,126.7254764,35.72430809,다마299478,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001049,장소,문화시설,21874705,더펙,,,100202,일반극장/영화관,1123010600104090006,서울특별시,동대문구,장안동,,409-6,1123010600,1123065000,112304115563,천호대로77길,17,127.061091,37.56291448,다사612515,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001050,장소,문화시설,21876109,성신알앤디,,,100202,일반극장/영화관,2920010900115970001,광주광역시,광산구,우산동,,1597-1,2920010900,2920058000,292002009009,무진대로,272-8,126.8096635,35.1601632,다라371852,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001051,장소,문화시설,21879899,라이카시네마,,,100202,일반극장/영화관,1141011700101940025,서울특별시,서대문구,연희동,,194-25,1141011700,1141061500,114104136305,연희로8길,18,126.9309537,37.5652173,다사497519,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001052,장소,문화시설,21924422,댕스코,,,100202,일반극장/영화관,4822011000106980001,경상남도,통영시,북신동,,698-1,4822011000,4822060000,482203333024,원문로,27,128.4255656,34.85725466,라라846517,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001053,장소,문화시설,21925123,롯데컬처웍스롯데시네마,,,100202,일반극장/영화관,1171010200100070018,서울특별시,송파구,신천동,,7-18,1171010200,1171071000,117103123023,올림픽로,269,127.1006114,37.51442731,다사647462,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001054,장소,문화시설,21939448,조이앤시네마전주,,,100202,일반극장/영화관,4511111700102880002,전라북도,전주시 완산구,고사동,,288-2,4511111700,4511151000,451114598335,전주객사3길,74-25,127.142248,35.82105923,다마676583,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001055,장소,문화시설,21948844,CGV(2022년12월예정),여주점,,100208,CGV,4167010200101210000,경기도,여주시,홍문동,,121,4167010200,4167051000,,,,127.6376295,37.29718848,라사121220,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001056,장소,문화시설,21956113,양양문화재단,,,100202,일반극장/영화관,4283025021102100036,강원도,양양군,양양읍,남문리,210-36,4283025021,4283025000,428303235021,일출로,570,128.6245166,38.0743895,라아986088,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001057,장소,문화시설,21960415,함평자동차극장,,,100207,자동차전용극장,4686025023108280056,전라남도,함평군,함평읍,내교리,828-56,4686025023,4686025000,468603017044,함장로,1162,126.5229228,35.05931097,다라109742,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001058,장소,문화시설,21967470,비트맥스,,,92005,비디오/DVD감상실,2824510300109000005,인천광역시,계양구,작전동,,900-5,2824510300,2824564000,282454265140,도두리로6번길,14,126.7345365,37.53277907,다사323484,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001059,장소,문화시설,22026303,천안자동차극장,,,100207,자동차전용극장,4413134029101880006,충청남도,천안시 동남구,성남면,화성리,188-6,4413134029,4413134000,441313249001,5산단로,331-17,127.2621385,36.75672157,다바787620,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001060,장소,문화시설,22039187,부성,,,100202,일반극장/영화관,2726010600110120001,대구광역시,수성구,수성동4가,,1012-1,2726010600,2726059000,272603146013,범어천로,209,128.6187433,35.86374859,마마010635,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001061,장소,문화시설,22043507,영광작은영화관,,,100202,일반극장/영화관,4687025023100870000,전라남도,영광군,영광읍,남천리,87,4687025023,4687025000,468704694358,천년로13길,2-26,126.5075063,35.27233277,다라097978,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001062,장소,문화시설,22046355,씨네마비디오감상실,,,92005,비디오/DVD감상실,3111010600102280006,울산광역시,중구,성남동,,228-6,3111010600,3111058500,311104307170,먹자거리,8,129.3199599,35.55463462,마마649302,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001063,장소,문화시설,22047848,새한,,,100202,일반극장/영화관,4713010600100730002,경상북도,경주시,노동동,,73-2,4713010600,4713051500,471303305007,계림로,83,129.2132276,35.84160911,마마547619,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001064,장소,문화시설,22051527,이천자동차전용극장,,,100207,자동차전용극장,4150025321100310039,경기도,이천시,부발읍,무촌리,31-39,4150025321,4150025300,,,,127.4964779,37.28856806,다사996210,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001065,장소,문화시설,22055984,CGV,충주교현점,,100208,CGV,4313010500105390001,충청북도,충주시,교현동,,539-1,4313010500,4313054000,431302238002,국원대로,107,127.9279582,36.98101911,라바380870,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001066,장소,문화시설,22061160,한스타워시네마,,,100202,일반극장/영화관,4313010500105390001,충청북도,충주시,교현동,,539-1,4313010500,4313054000,431302238002,국원대로,107,127.9279582,36.98101911,라바380870,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001067,장소,문화시설,22080523,CGV,경산점,,100208,CGV,4729011700108970000,경상북도,경산시,중방동,,897,4729011700,4729051000,472904739257,대학로28길,6-5,128.7366443,35.83305712,마마116603,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001068,장소,문화시설,22080933,테이크파이브DVD방,,,92005,비디오/DVD감상실,4111513400100480005,경기도,수원시 팔달구,매산로1가,,48-5,4111513400,4111566000,411153176018,향교로,14,127.0027368,37.26783784,다사559188,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001069,장소,문화시설,22082122,거장에스알,,,100202,일반극장/영화관,4145010200101460003,경기도,하남시,하산곡동,,146-3,4145010200,4145051000,414504406041,검단산로34번길,71,127.2289082,37.51829919,다사760465,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001070,장소,문화시설,22084643,티투엔미디어,,,100202,일반극장/영화관,1168010600109420019,서울특별시,강남구,대치동,,942-19,1168010600,1168061000,116804166763,테헤란로84길,14,127.0584554,37.5062566,다사609453,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001071,장소,문화시설,22091960,CGV,성남모란,,100208,CGV,4113310100134990000,경기도,성남시 중원구,성남동,,3499,4113310100,4113351000,411332000005,성남대로,1136,127.1297621,37.43139093,다사672369,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001072,장소,문화시설,22091971,CGV,대구아카데미,,100208,CGV,2711011700100650001,대구광역시,중구,남일동,,65-1,2711011700,2711056500,271102007001,중앙대로,412,128.5943232,35.86998532,라마987642,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001073,장소,문화시설,22091974,CGV,연수역,,100208,CGV,2818510400104960004,인천광역시,연수구,청학동,,496-4,2818510400,2818576600,281853152007,벚꽃로,106,126.6772501,37.41765563,다사271357,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001074,장소,문화시설,22091977,CGV,광주금남로,,100208,CGV,2911011600100010021,광주광역시,동구,불로동,,1-21,2911011600,2911052500,291104277192,중앙로160번길,16-7,126.9146617,35.14683497,다라466836,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001075,장소,문화시설,22097565,씨네드림,장흥지점,,100202,일반극장/영화관,4680025037103180002,전라남도,장흥군,장흥읍,건산리,318-2,4680025037,4680025000,468003017031,흥성로,43,126.90805,34.67571129,다라457314,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001076,장소,문화시설,22098778,지젤엠청라시네마,,,100202,일반극장/영화관,2826012200101650012,인천광역시,서구,청라동,,165-12,2826012200,2826053600,282603156128,청라에메랄드로,99,126.6557225,37.53360146,다사254485,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001077,장소,문화시설,22110293,청담러닝,,,100202,일반극장/영화관,1168010400100680005,서울특별시,강남구,청담동,,68-5,1168010400,1168056500,116802122002,영동대로,731,127.0547807,37.52299904,다사606471,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001078,장소,문화시설,22111183,이엔엠,,,100202,일반극장/영화관,1165010100127240000,서울특별시,서초구,방배동,,2724,1165010100,1165061000,116502000004,과천대로,870-13,126.9879948,37.46906154,다사547412,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001079,장소,문화시설,22131227,뜻밖의극장,,,100202,일반극장/영화관,1129011600100890000,서울특별시,성북구,동선동1가,,89,1129011600,1129057500,112904121094,동소문로20나길,27,127.0181417,37.59248458,다사574548,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001080,장소,문화시설,22137221,카사시네마,,,92005,비디오/DVD감상실,4277025622104240000,강원도,정선군,사북읍,사북리,424,4277025622,4277025600,427704487360,하이원길,265,128.8214477,37.21186993,마사172133,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001081,장소,문화시설,22144451,모토박스,,,100202,일반극장/영화관,3171031025200280000,울산광역시,울주군,서생면,대송리,산28,3171031025,3171031000,317104319014,간절곶해안길,231,129.3591687,35.36418153,마마689092,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001082,장소,문화시설,22144527,오드리헵번DVD,,,92005,비디오/DVD감상실,2729010700117210001,대구광역시,달서구,신당동,,1721-1,2729010700,2729058500,272904241228,서당로9길,55,128.492496,35.8560578,라마896626,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001083,장소,문화시설,22156927,롯데시네마,경주황성점,,100209,롯데시네마,4713012400108000022,경상북도,경주시,황성동,,800-22,4713012400,4713062100,471304715984,유림로5번길,85-46,129.2180068,35.88076276,마마550662,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001084,장소,문화시설,22159420,영광군청영광작은영화관,,,100202,일반극장/영화관,4687025023100760000,전라남도,영광군,영광읍,남천리,76,4687025023,4687025000,468704694358,천년로13길,2-34,126.5085506,35.27245954,다라098978,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001085,장소,문화시설,22160115,제이시엠,,,100202,일반극장/영화관,4148032021106460000,경기도,파주시,탄현면,성동리,646,4148032021,4148032000,414803206095,필승로,398-25,126.6836384,37.77852398,다사281757,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001086,장소,문화시설,22162476,포천허브아일랜드자동차극장,,,100202,일반극장/영화관,4165034029103890000,경기도,포천시,신북면,삼정리,389,4165034029,4165034000,416504439696,청신로947번길,51,127.1332618,37.96726122,다사677964,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001087,장소,문화시설,22167270,롯데시네마,부산명지점,,100209,롯데시네마,2644010400134320003,부산광역시,강서구,명지동,,3432-3,2644010400,2644053500,264403350859,명지국제6로,107,128.9116556,35.09296271,마라286784,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001088,장소,문화시설,22171970,독립영화전용관(2024년3월예정),,,100202,일반극장/영화관,4128510400118190000,경기도,고양시 일산동구,장항동,,1819,4128510400,4128558000,412854379075,멱절길,227,126.7456797,37.65768713,다사334622,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001089,장소,문화시설,22173372,삼정프라퍼티,,,100202,일반극장/영화관,2623010300102270002,부산광역시,부산진구,부전동,,227-2,2623010300,2623052000,262302000010,중앙대로,672,129.0596041,35.15300249,마라420853,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001090,장소,문화시설,22176654,롯데시네마,판교,,100209,롯데시네마,4113111500102960003,경기도,성남시 수정구,시흥동,,296-3,4113111500,4113165000,411313180005,창업로,18,127.0980218,37.41329567,다사644349,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001091,장소,문화시설,22197726,노블비디오감상실,,,92005,비디오/DVD감상실,2820010100114570000,인천광역시,남동구,구월동,,1457,2820010100,2820052100,282003153044,성말로,9,126.7016928,37.44580567,다사293388,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001092,장소,문화시설,22199851,알펜시아,,,100202,일반극장/영화관,4276038026104250000,강원도,평창군,대관령면,용산리,425,4276038026,4276038000,427603228016,솔봉로,325,128.6777026,37.65682112,마사038625,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001093,장소,문화시설,22202964,광장DVD,,,92005,비디오/DVD감상실,1111013700100580003,서울특별시,종로구,낙원동,,58-3,1111013700,1111061500,111104100144,삼일대로28길,20,126.9890132,37.57351486,다사548528,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001094,장소,문화시설,22204983,롯데시네마드라이브오시리아,,,100207,자동차전용극장,2671025033102910002,부산광역시,기장군,기장읍,시랑리,291-2,2671025033,2671025000,,,,129.225884,35.20245846,마라571910,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001095,장소,문화시설,22206531,하우스노벨,,,100202,일반극장/영화관,1129011600100010002,서울특별시,성북구,동선동1가,,1-2,1129011600,1129057500,112903107003,동소문로,106,127.0170881,37.59257032,다사573549,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001096,장소,문화시설,22208122,월드,,,100202,일반극장/영화관,4418010100103240004,충청남도,보령시,대천동,,324-4,4418010100,4418052500,441803252047,대흥로,51,126.5928494,36.34957056,다바186172,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000001097,장소,문화시설,22210143,도화시네마,,,100202,일반극장/영화관,2817710400110110000,인천광역시,미추홀구,도화동,,1011,2817710400,2817761000,281774854094,숙골로88번길,12,126.6645292,37.46954267,다사261414,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
